index,YEAR,CRUISE6,SEASON,ID,TOWDATE,STRATUM,STATION,BEGLAT,BEGLON,SETDEPTH,BOTTEMP,COMNAME,N_CAUGHT,KG_CAUGHT
21246,2020,202002,SPRING,2.02E+17,3/8/20 0:34,3380,68,3638.57,7541.84,18,8.25,HADDOCK,0,0
21247,2020,202002,SPRING,2.02E+17,3/7/20 21:56,3380,67,3650.11,7543.32,22,8.23,HADDOCK,0,0
21248,2020,202002,SPRING,2.02E+17,3/8/20 2:49,3380,69,3631.2,7541.02,25,8.28,HADDOCK,0,0
21249,2020,202002,SPRING,2.02E+17,3/12/20 1:46,3410,114,3551.99,7517.29,27,11.22,HADDOCK,0,0
21250,2020,202002,SPRING,2.02E+17,3/8/20 5:16,3410,70,3617.57,7533.75,28,8.5,HADDOCK,0,0
21251,2020,202002,SPRING,2.02E+17,3/12/20 7:10,3410,117,3601.39,7530.52,26,9,HADDOCK,0,0
21252,2020,202002,SPRING,2.02E+17,3/12/20 8:33,3410,119,3600.78,7535.69,24,8.85,HADDOCK,0,0
21253,2020,202002,SPRING,2.02E+17,3/12/20 5:13,3410,116,3559.41,7521.91,25,9.2,HADDOCK,0,0
21254,2020,202002,SPRING,2.02E+17,3/12/20 3:23,3440,115,3548.18,7523.64,29,10.85,HADDOCK,0,0
21255,2020,202002,SPRING,2.02E+17,3/10/20 7:53,3440,95,3514.39,7518.4,26,20.86,HADDOCK,0,0
21256,2020,202002,SPRING,2.02E+17,3/11/20 21:07,3440,111,3538.97,7518.1,26,20.29,HADDOCK,0,0
21257,2020,202002,SPRING,2.02E+17,3/11/20 22:44,3440,112,3547.12,7518.34,34,19.1,HADDOCK,0,0
21258,2020,202002,SPRING,2.02E+17,3/10/20 10:08,7520,96,3506.57,7520.38,30,18.99,HADDOCK,0,0
21259,2020,202002,SPRING,2.02E+17,3/10/20 15:21,7520,98,3456.11,7551.04,24,16.84,HADDOCK,0,0
21260,2020,202002,SPRING,2.02E+17,3/10/20 13:40,7520,97,3457.2,7546.82,27,18.66,HADDOCK,0,0
21261,2020,202002,SPRING,2.02E+17,3/10/20 3:21,8500,93,3530.07,7454.52,43,17.95,HADDOCK,0,0
21262,2020,202002,SPRING,2.02E+17,3/10/20 6:06,8500,94,3521.85,7512.02,32,21.47,HADDOCK,0,0
21263,2020,202002,SPRING,2.02E+17,3/11/20 16:33,8500,109,3517.86,7505.06,33,20.32,HADDOCK,0,0
21264,2020,202002,SPRING,2.02E+17,3/10/20 18:25,8510,99,3443.09,7539.66,60,19.8,HADDOCK,0,0
21265,2020,202002,SPRING,2.02E+17,3/11/20 8:48,8510,106,3455.72,7526.89,75,17.32,HADDOCK,0,0
21266,2020,202002,SPRING,2.02E+17,3/11/20 13:41,8510,108,3505.09,7511.7,126,18.11,HADDOCK,0,0
21267,2020,202002,SPRING,2.02E+17,3/10/20 22:32,8520,101,3431.07,7546.51,136,19.42,HADDOCK,0,0
21268,2020,202002,SPRING,2.02E+17,3/10/20 20:54,8520,100,3434.11,7543.78,136,19,HADDOCK,0,0
21269,2020,202002,SPRING,2.02E+17,3/11/20 7:04,8530,105,3449.76,7526.91,193,14.48,HADDOCK,0,0
21270,2020,202002,SPRING,2.02E+17,3/11/20 11:36,8530,107,3500.92,7512.71,310,11.75,HADDOCK,0,0
21271,2020,202002,SPRING,2.02E+17,3/11/20 0:41,8530,103,3426.97,7544.12,330,10.49,HADDOCK,0,0
21272,2021,202102,SPRING,2.02E+17,3/25/21 13:23,1010,100,4010.01,7345.77,37,6.42,HADDOCK,0,0
21273,2021,202102,SPRING,2.02E+17,3/25/21 0:58,1010,94,4021.81,7251.9,45,5.38,HADDOCK,0,0
21274,2021,202102,SPRING,2.02E+17,3/25/21 6:56,1010,96,4014.56,7315.31,40,5.22,HADDOCK,0,0
21275,2021,202102,SPRING,2.02E+17,3/25/21 3:08,1010,95,4033.9,7254.64,37,4.75,HADDOCK,0,0
21276,2021,202102,SPRING,2.02E+17,3/25/21 15:09,1010,101,4004.94,7341.66,36,6.21,HADDOCK,0,0
21277,2021,202102,SPRING,2.02E+17,3/25/21 8:16,1010,97,4019.73,7321.12,34,4.84,HADDOCK,0,0
21278,2021,202102,SPRING,2.02E+17,3/24/21 9:41,1010,89,3933.07,7314.09,40,8.04,HADDOCK,0,0
21279,2021,202102,SPRING,2.02E+17,3/24/21 21:21,1020,93,4027.18,7216.41,58,7.14,HADDOCK,0,0
21280,2021,202102,SPRING,2.02E+17,4/11/21 20:14,1020,125,3950.43,7218.12,86,12.02,HADDOCK,0,0
21281,2021,202102,SPRING,2.02E+17,4/11/21 22:54,1020,126,4004.94,7210.24,73,10.45,HADDOCK,0,0
21282,2021,202102,SPRING,2.02E+17,3/24/21 15:34,1020,91,3946.87,7244.17,61,8.74,HADDOCK,0,0
21283,2021,202102,SPRING,2.02E+17,3/24/21 18:23,1020,92,4006.33,7229.64,60,7.56,HADDOCK,0,0
21284,2021,202102,SPRING,2.02E+17,4/12/21 1:00,1020,127,4014.35,7205.26,65,8,HADDOCK,0,0
21285,2021,202102,SPRING,2.02E+17,4/11/21 18:19,1030,124,3940.31,7219.8,115,12.89,HADDOCK,0,0
21286,2021,202102,SPRING,2.02E+17,4/11/21 2:23,1030,118,3941.65,7203.19,150,14.04,HADDOCK,0,0
21287,2021,202102,SPRING,2.02E+17,4/11/21 11:09,1030,122,3921.81,7221.62,146,13.66,HADDOCK,0,0
21288,2021,202102,SPRING,2.02E+17,4/11/21 4:50,1040,119,3937.18,7200.76,239,14.19,HADDOCK,0,0
21289,2021,202102,SPRING,2.02E+17,4/12/21 8:56,1050,131,4041.01,7152.29,57,6.27,HADDOCK,0,0
21290,2021,202102,SPRING,2.02E+17,4/12/21 20:17,1050,138,4053.14,7153.99,37,7.31,HADDOCK,0,0
21291,2021,202102,SPRING,2.02E+17,4/12/21 10:35,1050,132,4043.07,7157.1,46,6.53,HADDOCK,0,0
21292,2021,202102,SPRING,2.02E+17,3/26/21 11:16,1050,110,4045.34,7216.02,41,4.88,HADDOCK,0,0
21293,2021,202102,SPRING,2.02E+17,4/15/21 8:43,1060,157,4049.03,7101.21,58,5.25,HADDOCK,0,0
21294,2021,202102,SPRING,2.02E+17,4/12/21 6:53,1060,130,4029.13,7154.15,69,6.6,HADDOCK,0,0
21295,2021,202102,SPRING,2.02E+17,4/13/21 10:09,1060,142,4003.41,7134.29,91,12.28,HADDOCK,0,0
21296,2021,202102,SPRING,2.02E+17,4/13/21 3:10,1060,140,4028.43,7110.24,78,7.88,HADDOCK,0,0
21297,2021,202102,SPRING,2.02E+17,4/12/21 5:00,1060,129,4019.22,7158.68,64,6.85,HADDOCK,0,0
21298,2021,202102,SPRING,2.02E+17,4/12/21 23:39,1060,139,4045.06,7127.27,65,7.52,HADDOCK,0,0
21299,2021,202102,SPRING,2.02E+17,4/13/21 5:15,1060,141,4023.75,7100.13,88,8.29,HADDOCK,0,0
21300,2021,202102,SPRING,2.02E+17,4/12/21 3:14,1060,128,4014.02,7154.21,72,7.26,HADDOCK,0,0
21301,2021,202102,SPRING,2.02E+17,4/13/21 14:24,1070,144,4000.37,7123.24,129,13.57,HADDOCK,0,0
21302,2021,202102,SPRING,2.02E+17,4/14/21 1:23,1070,148,4013.26,7038.4,119,12.63,HADDOCK,0,0
21303,2021,202102,SPRING,2.02E+17,4/13/21 19:31,1070,146,4009.32,7100,142,14.24,HADDOCK,0,0
21304,2021,202102,SPRING,2.02E+17,4/13/21 22:43,1080,147,4002.44,7053.44,212,14.3,HADDOCK,0,0
21305,2021,202102,SPRING,2.02E+17,4/13/21 17:57,1080,145,4004.36,7102.65,199,14.17,HADDOCK,0,0
21306,2021,202102,SPRING,2.02E+17,4/13/21 12:23,1080,143,3954.12,7131.83,278,11.58,HADDOCK,0,0
21307,2021,202102,SPRING,2.02E+17,4/17/21 18:16,1090,162,4111.57,7018.42,29,7.5,HADDOCK,0,0
21308,2021,202102,SPRING,2.02E+17,4/18/21 3:52,1090,165,4042.21,6952,46,7.01,HADDOCK,0,0
21309,2021,202102,SPRING,2.02E+17,4/18/21 14:02,1090,170,4039.53,6927.39,55,6.92,HADDOCK,0,0
21310,2021,202102,SPRING,2.02E+17,4/18/21 6:02,1090,166,4041.69,6944.19,51,6.99,HADDOCK,0,0
21311,2021,202102,SPRING,2.02E+17,4/18/21 0:12,1090,164,4045.53,7021.09,50,6.46,HADDOCK,0,0
21312,2021,202102,SPRING,2.02E+17,4/14/21 18:17,1100,153,4006.06,6921.7,97,11.34,HADDOCK,0,0
21313,2021,202102,SPRING,2.02E+17,4/18/21 8:06,1100,167,4034.17,6950.69,64,6.97,HADDOCK,0,0
21314,2021,202102,SPRING,2.02E+17,4/14/21 21:17,1100,154,4017.61,6942.2,78,6.46,HADDOCK,0,0
21315,2021,202102,SPRING,2.02E+17,4/18/21 17:24,1100,171,4015.46,6913.36,92,6.29,HADDOCK,0,0
21316,2021,202102,SPRING,2.02E+17,4/15/21 0:36,1100,155,4027.73,7002.31,72,6.45,HADDOCK,0,0
21317,2021,202102,SPRING,2.02E+17,4/15/21 4:56,1100,156,4035.18,7035.6,65,6.56,HADDOCK,0,0
21318,2021,202102,SPRING,2.02E+17,4/14/21 14:49,1110,152,4002.15,6944.61,128,13.75,HADDOCK,0,0
21319,2021,202102,SPRING,2.02E+17,4/19/21 0:25,1110,174,4014.35,6856.47,116,11.69,HADDOCK,0,0
21320,2021,202102,SPRING,2.02E+17,4/18/21 22:23,1110,173,4006.49,6859.04,158,13.27,HADDOCK,0,0
21321,2021,202102,SPRING,2.02E+17,4/14/21 8:48,1120,150,3958.09,7007.12,259,10.92,HADDOCK,0,0
21322,2021,202102,SPRING,2.02E+17,4/18/21 20:21,1120,172,4009.81,6905.01,138,11.89,HADDOCK,0,0
21323,2021,202102,SPRING,2.02E+17,4/19/21 2:52,1130,175,4018.19,6846.4,98,8.31,HADDOCK,0,0
21324,2021,202102,SPRING,2.02E+17,4/21/21 4:38,1130,198,4044.57,6850.54,68,6.78,HADDOCK,0,0
21325,2021,202102,SPRING,2.02E+17,4/20/21 2:07,1130,185,4037.81,6725.34,98,9.3,HADDOCK,0,0
21326,2021,202102,SPRING,2.02E+17,4/19/21 18:17,1130,182,4033.23,6805.17,100,9.5,HADDOCK,0,0
21327,2021,202102,SPRING,2.02E+17,4/21/21 0:06,1130,196,4038.87,6832.63,63,6.91,HADDOCK,0,0
21328,2021,202102,SPRING,2.02E+17,4/21/21 2:06,1130,197,4041.16,6840.75,64,6.73,HADDOCK,0,0
21329,2021,202102,SPRING,2.02E+17,4/19/21 21:18,1140,183,4033.62,6738.66,111,9.93,HADDOCK,0,0
21330,2021,202102,SPRING,2.02E+17,4/19/21 15:49,1140,180,4019.46,6758.15,162,13.63,HADDOCK,0,0
21331,2021,202102,SPRING,2.02E+17,4/19/21 23:54,1140,184,4030.49,6719.49,142,11.2,HADDOCK,0,0
21332,2021,202102,SPRING,2.02E+17,4/19/21 13:46,1150,179,4018.75,6758.35,218,13.27,HADDOCK,0,0
21333,2021,202102,SPRING,2.02E+17,4/19/21 10:05,1150,178,4010.87,6823.49,203,13.11,HADDOCK,0,0
21334,2021,202102,SPRING,2.02E+17,4/19/21 7:05,1150,177,4013.32,6829.43,190,13.11,HADDOCK,0,0
21335,2021,202102,SPRING,2.02E+17,5/17/21 4:52,1160,293,4129.88,6622.97,93,7.87,HADDOCK,0,0
21336,2021,202102,SPRING,2.02E+17,5/15/21 22:02,1170,281,4050.91,6643.22,117,13.33,HADDOCK,0,0
21337,2021,202102,SPRING,2.02E+17,5/16/21 5:59,1170,284,4109.78,6621.94,115,9.6,HADDOCK,0,0
21338,2021,202102,SPRING,2.02E+17,5/17/21 7:51,1170,294,4123.04,6604.55,161,12.29,HADDOCK,0,0
21339,2021,202102,SPRING,2.02E+17,5/16/21 0:07,1180,282,4049.09,6642.27,186,13.18,HADDOCK,0,0
21340,2021,202102,SPRING,2.02E+17,5/16/21 2:52,1180,283,4051.52,6637.3,244,10.21,HADDOCK,0,0
21341,2021,202102,SPRING,2.02E+17,5/17/21 10:13,1180,295,4128.14,6557,298,8.45,HADDOCK,0,0
21342,2021,202102,SPRING,2.02E+17,4/20/21 19:13,1190,192,4056.71,6818.11,48,7.17,HADDOCK,0,0
21343,2021,202102,SPRING,2.02E+17,4/20/21 21:19,1190,193,4049.59,6820.76,55,7.08,HADDOCK,0,0
21344,2021,202102,SPRING,2.02E+17,5/13/21 22:36,1200,262,4127.77,6802.69,40,8.95,HADDOCK,0,0
21345,2021,202102,SPRING,2.02E+17,5/14/21 3:15,1200,264,4143.72,6759.57,32,8.52,HADDOCK,0,0
21346,2021,202102,SPRING,2.02E+17,5/13/21 13:39,1200,258,4132.97,6823.53,50,8.34,HADDOCK,0,0
21347,2021,202102,SPRING,2.02E+17,4/21/21 16:14,1230,202,4113.41,6839.11,65,6.82,HADDOCK,0,0
21348,2021,202102,SPRING,2.02E+17,4/28/21 2:34,1250,253,4136.33,6940.33,48,6.76,HADDOCK,0,0
21349,2021,202102,SPRING,2.02E+17,4/24/21 9:31,1260,220,4212.91,7024.95,69,5.59,HADDOCK,0,0
21350,2021,202102,SPRING,2.02E+17,4/24/21 12:12,1260,222,4216.92,7028.18,82,4.88,HADDOCK,0,0
21351,2021,202102,SPRING,2.02E+17,4/26/21 19:10,1270,243,4303.32,6958,190,8.37,HADDOCK,0,0
21352,2021,202102,SPRING,2.02E+17,5/17/21 21:19,1290,299,4211.46,6546.41,226,7.56,HADDOCK,0,0
21353,2021,202102,SPRING,2.02E+17,5/18/21 23:19,1300,307,4224.27,6720.02,338,8.64,HADDOCK,0,0
21354,2021,202102,SPRING,2.02E+17,5/18/21 16:19,1300,305,4227.8,6644.1,324,8.65,HADDOCK,0,0
21355,2021,202102,SPRING,2.02E+17,5/19/21 21:49,1360,314,4300.69,6707.27,217,10.68,HADDOCK,0,0
21356,2021,202102,SPRING,2.02E+17,5/20/21 2:16,1360,316,4317.36,6717.11,214,9.4,HADDOCK,0,0
21357,2021,202102,SPRING,2.02E+17,5/23/21 22:02,1370,347,4255.41,6904.74,187,6.72,HADDOCK,0,0
21358,2021,202102,SPRING,2.02E+17,5/21/21 22:02,1390,331,4416.92,6739.66,98,6.95,HADDOCK,0,0
21359,2021,202102,SPRING,2.02E+17,3/21/21 19:16,1650,49,3738.0007,7517.2517,24,6.6,HADDOCK,0,0
21360,2021,202102,SPRING,2.02E+17,3/21/21 23:59,1650,52,3751.1687,7501.0668,25,7.2,HADDOCK,0,0
21361,2021,202102,SPRING,2.02E+17,3/22/21 1:51,1650,53,3744.1419,7450.2254,37,8.02,HADDOCK,0,0
21362,2021,202102,SPRING,2.02E+17,3/21/21 10:41,1650,44,3708.2079,7522.6257,29,7.37,HADDOCK,0,0
21363,2021,202102,SPRING,2.02E+17,3/21/21 13:24,1650,45,3721.1164,7502.1764,37,9.03,HADDOCK,0,0
21364,2021,202102,SPRING,2.02E+17,3/21/21 0:51,1650,40,3647.1163,7529.1914,23,7.63,HADDOCK,0,0
21365,2021,202102,SPRING,2.02E+17,3/18/21 10:13,1660,33,3732.9727,7434.7831,64,11.63,HADDOCK,0,0
21366,2021,202102,SPRING,2.02E+17,3/18/21 8:48,1660,32,3740.0912,7434.7273,55,10.7,HADDOCK,0,0
21367,2021,202102,SPRING,2.02E+17,3/18/21 16:49,1670,36,3722.0715,7430.2886,116,12.78,HADDOCK,0,0
21368,2021,202102,SPRING,2.02E+17,3/18/21 12:31,1680,34,3726.6825,7425.1781,196,13.24,HADDOCK,0,0
21369,2021,202102,SPRING,2.02E+17,3/23/21 4:25,1690,66,3847.72,7432.91,26,5.97,HADDOCK,0,0
21370,2021,202102,SPRING,2.02E+17,3/22/21 17:45,1690,62,3828.9467,7412.1748,53,8.36,HADDOCK,0,0
21371,2021,202102,SPRING,2.02E+17,3/22/21 3:57,1690,54,3756.9501,7442.9302,34,8.07,HADDOCK,0,0
21372,2021,202102,SPRING,2.02E+17,3/22/21 8:41,1690,58,3811.0832,7446.5885,32,6.97,HADDOCK,0,0
21373,2021,202102,SPRING,2.02E+17,3/22/21 15:06,1690,61,3834.9073,7436.9258,31,6.91,HADDOCK,0,0
21374,2021,202102,SPRING,2.02E+17,3/23/21 1:01,1690,65,3849.0911,7414.9044,43,6.82,HADDOCK,0,0
21375,2021,202102,SPRING,2.02E+17,3/22/21 19:39,1690,63,3841.1257,7408.6885,47,7.83,HADDOCK,0,0
21376,2021,202102,SPRING,2.02E+17,3/17/21 14:10,1700,23,3823.4051,7342.5646,96,11.4,HADDOCK,0,0
21377,2021,202102,SPRING,2.02E+17,3/18/21 5:18,1700,30,3744.3385,7426.8167,68,11.17,HADDOCK,0,0
21378,2021,202102,SPRING,2.02E+17,3/18/21 3:33,1700,29,3749.7207,7420.158,65,11.09,HADDOCK,0,0
21379,2021,202102,SPRING,2.02E+17,3/18/21 1:42,1710,28,3751.6283,7407.7194,149,12.83,HADDOCK,0,0
21380,2021,202102,SPRING,2.02E+17,3/17/21 17:57,1710,24,3804.6496,7352.8668,134,13.16,HADDOCK,0,0
21381,2021,202102,SPRING,2.02E+17,3/17/21 12:04,1710,22,3822.8568,7337.6559,119,11.92,HADDOCK,0,0
21382,2021,202102,SPRING,2.02E+17,3/17/21 21:28,1720,26,3757.4988,7357.207,200,12.86,HADDOCK,0,0
21383,2021,202102,SPRING,2.02E+17,3/17/21 23:48,1720,27,3754.8763,7358.5467,291,11.38,HADDOCK,0,0
21384,2021,202102,SPRING,2.02E+17,3/22/21 22:22,1730,64,3900.1737,7355.673,39,6.73,HADDOCK,0,0
21385,2021,202102,SPRING,2.02E+17,3/24/21 7:52,1730,88,3927.72,7320.01,33,8.14,HADDOCK,0,0
21386,2021,202102,SPRING,2.02E+17,3/24/21 4:24,1730,86,3922.62,7335.51,44,6.25,HADDOCK,0,0
21387,2021,202102,SPRING,2.02E+17,3/24/21 2:44,1730,85,3928.49,7338.89,33,6.24,HADDOCK,0,0
21388,2021,202102,SPRING,2.02E+17,3/17/21 8:13,1730,20,3843.7439,7347.8485,50,8.61,HADDOCK,0,0
21389,2021,202102,SPRING,2.02E+17,3/24/21 6:00,1730,87,3926.06,7324.91,34,7.47,HADDOCK,0,0
21390,2021,202102,SPRING,2.02E+17,3/17/21 1:46,1740,17,3855.7208,7317.133,71,10.5,HADDOCK,0,0
21391,2021,202102,SPRING,2.02E+17,3/17/21 5:22,1740,19,3854.8987,7329.5371,58,9.23,HADDOCK,0,0
21392,2021,202102,SPRING,2.02E+17,3/16/21 23:04,1740,16,3842.5291,7325.113,78,12.29,HADDOCK,0,0
21393,2021,202102,SPRING,2.02E+17,3/17/21 3:33,1740,18,3858.8062,7320.3146,69,9.86,HADDOCK,0,0
21394,2021,202102,SPRING,2.02E+17,3/16/21 21:11,1750,15,3840.3665,7312.0684,121,12.57,HADDOCK,0,0
21395,2021,202102,SPRING,2.02E+17,3/16/21 8:16,1750,10,3858.58,7252.95,115,13.31,HADDOCK,0,0
21396,2021,202102,SPRING,2.02E+17,3/16/21 17:36,1760,13,3841.511,7305.2701,199,13.37,HADDOCK,0,0
21397,2021,202102,SPRING,2.02E+17,4/12/21 15:46,3020,135,4057.46,7159.24,26,6.98,HADDOCK,0,0
21398,2021,202102,SPRING,2.02E+17,4/12/21 17:14,3020,136,4056.79,7157.22,29,7.03,HADDOCK,0,0
21399,2021,202102,SPRING,2.02E+17,4/12/21 18:31,3020,137,4059.72,7153.79,22,7.27,HADDOCK,0,0
21400,2021,202102,SPRING,2.02E+17,4/12/21 12:54,3050,133,4052.05,7211.42,32,7.6,HADDOCK,0,0
21401,2021,202102,SPRING,2.02E+17,3/26/21 13:08,3050,111,4051.76,7217.42,24,5.66,HADDOCK,0,0
21402,2021,202102,SPRING,2.02E+17,4/12/21 14:15,3050,134,4055.43,7207.15,23,6.99,HADDOCK,0,0
21403,2021,202102,SPRING,2.02E+17,3/26/21 6:46,3080,109,4035.08,7303.4,26,5.08,HADDOCK,0,0
21404,2021,202102,SPRING,2.02E+17,3/26/21 3:55,3080,107,4034.66,7311,23,5.45,HADDOCK,0,0
21405,2021,202102,SPRING,2.02E+17,3/26/21 5:05,3080,108,4032.72,7306.57,30,4.58,HADDOCK,0,0
21406,2021,202102,SPRING,2.02E+17,3/26/21 0:53,3110,105,4028.71,7332.91,23,5.45,HADDOCK,0,0
21407,2021,202102,SPRING,2.02E+17,3/25/21 9:49,3110,98,4022.19,7332.65,25,5.42,HADDOCK,0,0
21408,2021,202102,SPRING,2.02E+17,3/26/21 2:02,3110,106,4030.29,7327.06,21,5.34,HADDOCK,0,0
21409,2021,202102,SPRING,2.02E+17,3/25/21 23:00,3140,104,4029.44,7347.17,25,5.98,HADDOCK,0,0
21410,2021,202102,SPRING,2.02E+17,3/25/21 21:06,3140,103,4021.66,7353.71,23,5.87,HADDOCK,0,0
21411,2021,202102,SPRING,2.02E+17,3/25/21 11:10,3140,99,4020.47,7340.78,26,5.86,HADDOCK,0,0
21412,2021,202102,SPRING,2.02E+17,3/24/21 0:15,3170,84,3942.23,7354.26,27,5.5,HADDOCK,0,0
21413,2021,202102,SPRING,2.02E+17,3/25/21 17:37,3170,102,4000.46,7358.11,23,6.3,HADDOCK,0,0
21414,2021,202102,SPRING,2.02E+17,3/23/21 22:53,3170,83,3943.92,7358.3,24,5.52,HADDOCK,0,0
21415,2021,202102,SPRING,2.02E+17,3/23/21 21:06,3200,82,3932.29,7359.66,25,5.45,HADDOCK,0,0
21416,2021,202102,SPRING,2.02E+17,3/23/21 18:58,3200,77,3921.1594,7402.8362,25,4.85,HADDOCK,0,0
21417,2021,202102,SPRING,2.02E+17,3/23/21 13:23,3230,73,3903.2378,7436.284,21,5.8,HADDOCK,0,0
21418,2021,202102,SPRING,2.02E+17,3/23/21 14:49,3230,74,3906.495,7428.7714,22,5.71,HADDOCK,0,0
21419,2021,202102,SPRING,2.02E+17,3/23/21 9:16,3260,70,3848.7754,7448.567,18,6.26,HADDOCK,0,0
21420,2021,202102,SPRING,2.02E+17,3/23/21 8:12,3260,68,3846.1272,7450.5036,17,6.22,HADDOCK,0,0
21421,2021,202102,SPRING,2.02E+17,3/23/21 6:58,3260,67,3843.8872,7447.3237,18,6.4,HADDOCK,0,0
21422,2021,202102,SPRING,2.02E+17,3/22/21 13:05,3290,60,3827.8466,7452.1302,22,6.3,HADDOCK,0,0
21423,2021,202102,SPRING,2.02E+17,3/22/21 11:01,3290,59,3823.1282,7452.8841,23,6.58,HADDOCK,0,0
21424,2021,202102,SPRING,2.02E+17,3/22/21 6:51,3290,55,3807.2457,7455.9827,23,6.89,HADDOCK,0,0
21425,2021,202102,SPRING,2.02E+17,3/21/21 20:45,3320,50,3741.2025,7517.0798,24,6.74,HADDOCK,0,0
21426,2021,202102,SPRING,2.02E+17,3/21/21 22:33,3320,51,3746.219,7508.3852,30,6.88,HADDOCK,0,0
21427,2021,202102,SPRING,2.02E+17,3/21/21 18:04,3320,47,3735.0924,7520.8986,23,6.73,HADDOCK,0,0
21428,2021,202102,SPRING,2.02E+17,3/21/21 16:01,3350,46,3727.666,7524.1081,23,6.85,HADDOCK,0,0
21429,2021,202102,SPRING,2.02E+17,3/21/21 8:36,3350,43,3711.3324,7533.0569,24,6.85,HADDOCK,0,0
21430,2021,202102,SPRING,2.02E+17,3/21/21 6:56,3350,42,3715.3851,7533.7447,21,6.76,HADDOCK,0,0
21431,2021,202102,SPRING,2.02E+17,3/20/21 21:38,3380,38,3638.03,7541.1,18,7.51,HADDOCK,0,0
21432,2021,202102,SPRING,2.02E+17,3/21/21 2:38,3380,41,3649.919,7538.8173,19,7.3,HADDOCK,0,0
21433,2021,202102,SPRING,2.02E+17,3/20/21 22:53,3380,39,3640.3259,7539.7565,21,7.54,HADDOCK,0,0
21434,2021,202102,SPRING,2.02E+17,3/27/21 3:53,3450,113,4122.37,7122.32,35,4.69,HADDOCK,0,0
21435,2021,202102,SPRING,2.02E+17,3/27/21 7:08,3450,116,4124.63,7110.02,25,4.77,HADDOCK,0,0
21436,2021,202102,SPRING,2.02E+17,3/27/21 8:43,3450,117,4121.15,7109.91,32,4.44,HADDOCK,0,0
21437,2021,202102,SPRING,2.02E+17,4/17/21 15:19,3460,161,4117.82,7038.12,24,6.82,HADDOCK,0,0
21438,2021,202102,SPRING,2.02E+17,4/17/21 21:18,3460,163,4057.19,7006.71,22,7.32,HADDOCK,0,0
21439,2021,202102,SPRING,2.02E+17,4/17/21 11:58,3460,160,4120.53,7054.81,33,6.74,HADDOCK,0,0
21440,2021,202102,SPRING,2.02E+17,4/27/21 19:19,3560,250,4159.76,6958.69,29,6.93,HADDOCK,0,0
21441,2021,202102,SPRING,2.02E+17,4/27/21 23:07,3560,251,4143.32,6952.52,25,7.09,HADDOCK,0,0
21442,2021,202102,SPRING,2.02E+17,4/23/21 20:46,3560,212,4205.93,7010.06,31,6.87,HADDOCK,0,0
21443,2021,202102,SPRING,2.02E+17,4/23/21 8:21,3590,205,4152.67,7011.32,25,7.78,HADDOCK,0,0
21444,2021,202102,SPRING,2.02E+17,4/23/21 11:42,3590,207,4151.1,7025.57,27,7.28,HADDOCK,0,0
21445,2021,202102,SPRING,2.02E+17,4/23/21 6:09,3590,204,4148.11,7019.08,25,7.44,HADDOCK,0,0
21446,2021,202102,SPRING,2.02E+17,4/23/21 14:28,3600,208,4200.74,7028,39,6.5,HADDOCK,0,0
21447,2021,202102,SPRING,2.02E+17,4/24/21 7:02,3600,218,4207.12,7031.03,37,6.05,HADDOCK,0,0
21448,2021,202102,SPRING,2.02E+17,4/23/21 9:34,3600,206,4153.48,7016.38,33,7.19,HADDOCK,0,0
21449,2021,202102,SPRING,2.02E+17,4/23/21 16:50,3610,210,4203.8,7023.22,57,5.95,HADDOCK,0,0
21450,2021,202102,SPRING,2.02E+17,4/24/21 0:17,3610,214,4206.72,7005.87,40,6.26,HADDOCK,0,0
21451,2021,202102,SPRING,2.02E+17,4/25/21 1:56,3640,228,4232.33,7043.3,38,6.44,HADDOCK,0,0
21452,2021,202104,FALL,2.02E+17,9/23/21 3:48,1010,133,4015.34,7338.46,28,19.33,HADDOCK,0,0
21453,2021,202104,FALL,2.02E+17,9/23/21 6:39,1010,134,4024.79,7320.64,33,20.31,HADDOCK,0,0
21454,2021,202104,FALL,2.02E+17,9/24/21 13:21,1010,148,4019.07,7258.84,44,16.96,HADDOCK,0,0
21455,2021,202104,FALL,2.02E+17,9/24/21 22:44,1010,152,3949.74,7309.22,51,11.25,HADDOCK,0,0
21456,2021,202104,FALL,2.02E+17,9/24/21 15:15,1010,149,4011.3,7303.54,46,15.48,HADDOCK,0,0
21457,2021,202104,FALL,2.02E+17,9/24/21 17:28,1010,150,4000.81,7309.59,46,12.39,HADDOCK,0,0
21458,2021,202104,FALL,2.02E+17,9/24/21 11:02,1010,147,4031.88,7244.83,43,15.82,HADDOCK,0,0
21459,2021,202104,FALL,2.02E+17,9/24/21 19:55,1020,151,4002.91,7328.27,73,11.18,HADDOCK,0,0
21460,2021,202104,FALL,2.02E+17,9/25/21 18:07,1020,160,3946.91,7229.55,74,14.42,HADDOCK,0,0
21461,2021,202104,FALL,2.02E+17,9/25/21 3:33,1020,154,3934.83,7236.83,81,13.91,HADDOCK,0,0
21462,2021,202104,FALL,2.02E+17,9/24/21 7:34,1020,146,4018.93,7218.8,57,12.14,HADDOCK,0,0
21463,2021,202104,FALL,2.02E+17,9/25/21 1:14,1020,153,3943.93,7245.68,70,12.74,HADDOCK,0,0
21464,2021,202104,FALL,2.02E+17,9/25/21 23:18,1020,163,3950.61,7205.25,95,14.59,HADDOCK,0,0
